ID,Partition,Species,Baseline MG94xREV,Baseline MG94xREV omega ratio,Corrected P-value,Full adaptive model,Full adaptive model (non-synonymous subs/site),Full adaptive model (synonymous subs/site),LRT,Nucleotide GTR,Rate Classes,Uncorrected P-value,Original Name,Number of Sites,Condition,Rate Class,omega,proportion
OG10390,0,najaNaja,0.09529107557940307,0.2834706046788759,0,36.90520228586043,36.87665562286218,0.02854666299825112,142.4399982130562,0.09136646332663338,2,0,,796,Terrestrial,2,3846.116864227577,0.08569327714589814
OG10394,0,najaNaja,0.03512238166932382,0.3028559028008619,4.440892098500626e-14,0.3347856714113848,0.3177291913142052,0.01705648009717959,61.98680856956526,0.03450192112874522,2,1.110223024625157e-14,,769,Terrestrial,1,0.06630095783849875,0.9786993785365988
OG10394,0,najaNaja,0.03512238166932382,0.3028559028008619,4.440892098500626e-14,0.3347856714113848,0.3177291913142052,0.01705648009717959,61.98680856956526,0.03450192112874522,2,1.110223024625157e-14,,769,Terrestrial,2,363.7351564871051,0.02130062146340117
OG10532,0,najaNaja,0.06037433135068256,0.5220751860319067,0,2.665680664845699,2.651883426214299,0.0137972386313995,181.770365146881,0.05977195432018356,2,0,,765,Terrestrial,1,0.104245911751634,0.9455527848627033
OG10532,0,najaNaja,0.06037433135068256,0.5220751860319067,0,2.665680664845699,2.651883426214299,0.0137972386313995,181.770365146881,0.05977195432018356,2,0,,765,Terrestrial,2,1280.597559809028,0.05444721513729667
OG1054,0,aipysurusLaevis,0.01105049268469708,0.3770197232779597,0,7.917079512178306,7.913220887418159,0.003858624760148895,83.60780627301574,0.01087907652012424,2,0,,1935,Aipysurus laevis,1,0.1686664500927529,0.9920889315187297
OG1054,0,aipysurusLaevis,0.01105049268469708,0.3770197232779597,0,7.917079512178306,7.913220887418159,0.003858624760148895,83.60780627301574,0.01087907652012424,2,0,,1935,Aipysurus laevis,2,100000,0.007911068481270322
OG10564,0,aipysurusLaevis,0.01137069824283855,0.4537780593323378,4.425925625994864e-9,0.04188210686513988,0.0366523608331479,0.005229746031991983,38.99595462892557,0.0113604881595197,2,1.106481406498716e-9,,752,Aipysurus laevis,1,0.0238837879433429,0.9924430710771804
OG10564,0,aipysurusLaevis,0.01137069824283855,0.4537780593323378,4.425925625994864e-9,0.04188210686513988,0.0366523608331479,0.005229746031991983,38.99595462892557,0.0113604881595197,2,1.106481406498716e-9,,752,Aipysurus laevis,2,370.1234218940217,0.007556928922819561
OG10606,0,najaNaja,0.0430104463741551,0.564052492521966,0,0.5771747342559439,0.567656758479191,0.009517975776752995,92.1597436623706,0.04258508305064802,2,0,,772,Terrestrial,1,0.3097051276893023,0.9629063249158675
OG10606,0,najaNaja,0.0430104463741551,0.564052492521966,0,0.5771747342559439,0.567656758479191,0.009517975776752995,92.1597436623706,0.04258508305064802,2,0,,772,Terrestrial,2,592.1335969347755,0.03709367508413253
OG10641,0,notechisScutatus,0.03430339635262309,0.4291785317448303,0,73.27118042062654,73.26385732279479,0.007323097831748723,96.91141185107699,0.03368247034975808,2,0,,751,Terrestrial,1,0.1123466493987832,0.9649637632420195
OG10641,0,notechisScutatus,0.03430339635262309,0.4291785317448303,0,73.27118042062654,73.26385732279479,0.007323097831748723,96.91141185107699,0.03368247034975808,2,0,,751,Terrestrial,2,100000,0.03503623675798051
OG10682,0,najaNaja,0.04379624824058043,0.5124188899491277,0,101.6702225652581,101.65876885669,0.01145370856805812,80.44522320751821,0.04341404685740351,2,0,,754,Terrestrial,1,0.1708441998786749,0.9607932877588238
OG10682,0,najaNaja,0.04379624824058043,0.5124188899491277,0,101.6702225652581,101.65876885669,0.01145370856805812,80.44522320751821,0.04341404685740351,2,0,,754,Terrestrial,2,100000,0.03920671224117622
OG10765,0,aipysurusLaevis,0.05787868604445565,0.6951188592685541,0,0.5306283675561158,0.5237899252938872,0.006838442262228541,148.1336240221226,0.05775265958452632,2,0,,789,Aipysurus laevis,1,0.1116632259481833,0.9308035349111001
OG10765,0,aipysurusLaevis,0.05787868604445565,0.6951188592685541,0,0.5306283675561158,0.5237899252938872,0.006838442262228541,148.1336240221226,0.05775265958452632,2,0,,789,Aipysurus laevis,2,390.4732703589149,0.06919646508889987
OG10776,0,notechisScutatus,0.01205785537573169,0.5189671747261582,5.801971125762861e-9,6.76864366234053,6.765209363446698,0.003434298893832079,38.45554325402645,0.01228852213252284,2,1.450492781440715e-9,,762,Terrestrial,1,0.4045968164520577,0.9920746085556866
OG10776,0,notechisScutatus,0.01205785537573169,0.5189671747261582,5.801971125762861e-9,6.76864366234053,6.765209363446698,0.003434298893832079,38.45554325402645,0.01228852213252284,2,1.450492781440715e-9,,762,Terrestrial,2,100000,0.007925391444313368
OG10813,0,aipysurusLaevis,0.03430802596829183,0.4101939558734778,1.846744979161485e-12,66.96256882978717,66.95131471178918,0.01125411799801015,54.53643324734003,0.03396273648222046,2,4.616862447903713e-13,,752,Aipysurus laevis,1,0.215724790058545,0.9763050867538157
OG10813,0,aipysurusLaevis,0.03430802596829183,0.4101939558734778,1.846744979161485e-12,66.96256882978717,66.95131471178918,0.01125411799801015,54.53643324734003,0.03396273648222046,2,4.616862447903713e-13,,752,Aipysurus laevis,2,100000,0.02369491324618433
OG10813,0,najaNaja,0.01279411657682464,0.2062479433266401,6.343762202739578e-4,0.05086937377750343,0.04357680829501043,0.007292565482493006,14.76038668521869,0.01236545516052779,2,2.114587400913193e-4,,752,Terrestrial,1,0.0893947459459781,0.9946487772944728
OG10813,0,najaNaja,0.01279411657682464,0.2062479433266401,6.343762202739578e-4,0.05086937377750343,0.04357680829501043,0.007292565482493006,14.76038668521869,0.01236545516052779,2,2.114587400913193e-4,,752,Terrestrial,2,428.1873501837419,0.005351222705527237
OG10829,0,najaNaja,0.03525220016502705,0.3159057857856161,3.175237850427948e-14,0.263382075533241,0.2463396570358149,0.01704241849742614,62.66185830196991,0.03462291085461244,2,7.93809462606987e-15,,769,Terrestrial,1,0.05772033189370947,0.977349248998739
OG10829,0,najaNaja,0.03525220016502705,0.3159057857856161,3.175237850427948e-14,0.263382075533241,0.2463396570358149,0.01704241849742614,62.66185830196991,0.03462291085461244,2,7.93809462606987e-15,,769,Terrestrial,2,269.6221942828637,0.02265075100126102
OG1084,0,notechisScutatus,0.008040317594295155,0.5158673954448887,4.511879758695159e-10,3.277102182703255,3.27422537247639,0.002876810226864992,43.55473437326873,0.008073644965905714,2,1.12796993967379e-10,,1965,Terrestrial,1,0.3245862178454931,0.9952428315591283
OG1084,0,notechisScutatus,0.008040317594295155,0.5158673954448887,4.511879758695159e-10,3.277102182703255,3.27422537247639,0.002876810226864992,43.55473437326873,0.008073644965905714,2,1.12796993967379e-10,,1965,Terrestrial,2,100000,0.004757168440871706
OG10877,0,najaNaja,0.08926743865731325,0.3412360843742371,0,0.956547721293352,0.9321157548855921,0.02443196640775994,97.77978652372803,0.08483106092769312,2,0,,869,Terrestrial,1,0.03439398937153402,0.9088225271188805
OG10877,0,najaNaja,0.08926743865731325,0.3412360843742371,0,0.956547721293352,0.9321157548855921,0.02443196640775994,97.77978652372803,0.08483106092769312,2,0,,869,Terrestrial,2,105.5784164847545,0.09117747288111955
OG10882,0,najaNaja,0.198559180997173,0.3872766534678517,0,2271.647030272098,2271.592228195131,0.05480207696755974,158.985805950857,0.188432509264374,2,0,,796,Terrestrial,1,0.1235672119531818,0.8485811872654432
OG10882,0,najaNaja,0.198559180997173,0.3872766534678517,0,2271.647030272098,2271.592228195131,0.05480207696755974,158.985805950857,0.188432509264374,2,0,,796,Terrestrial,2,100000,0.1514188127345568
OG10900,0,aipysurusLaevis,0.02500660233385183,0.3331750166006267,4.081565307956225e-9,0.1878962756832217,0.1770867305448426,0.01080954513837911,39.15764962066896,0.02458369737163792,2,1.020391326989056e-9,,753,Aipysurus laevis,1,0.135459454698393,0.9839466944955314
OG10900,0,aipysurusLaevis,0.02500660233385183,0.3331750166006267,4.081565307956225e-9,0.1878962756832217,0.1770867305448426,0.01080954513837911,39.15764962066896,0.02458369737163792,2,1.020391326989056e-9,,753,Aipysurus laevis,2,403.7472516419483,0.0160533055044686
OG10932,0,aipysurusLaevis,0.05462186046311059,0.5147795870288283,0,149.6265602055977,149.6166484744813,0.00991173111639347,170.597382470396,0.05352287523134194,2,0,,865,Aipysurus laevis,1,0.1457333544772151,0.9458300986412725
OG10932,0,aipysurusLaevis,0.05462186046311059,0.5147795870288283,0,149.6265602055977,149.6166484744813,0.00991173111639347,170.597382470396,0.05352287523134194,2,0,,865,Aipysurus laevis,2,100000,0.05416990135872746
OG10939,0,najaNaja,0.08730646945944114,0.8877778088463926,2.886579864025407e-15,0.7207586293989494,0.7052382942797095,0.01552033511924013,67.48795438053276,0.08736238015787044,2,7.216449660063518e-16,,761,Terrestrial,1,0.7322688804834769,0.9393568833176875
OG10939,0,najaNaja,0.08730646945944114,0.8877778088463926,2.886579864025407e-15,0.7207586293989494,0.7052382942797095,0.01552033511924013,67.48795438053276,0.08736238015787044,2,7.216449660063518e-16,,761,Terrestrial,2,276.1247211155124,0.06064311668231248
OG10948,0,aipysurusLaevis,0.02394484345551052,0.2629933116294959,1.110223024625157e-14,0.712176181176414,0.7022482865967135,0.009927894579700426,64.76378418030072,0.02372914159684078,2,2.775557561562891e-15,,812,Aipysurus laevis,1,0.1231986285054612,0.9864169878581801
OG10948,0,aipysurusLaevis,0.02394484345551052,0.2629933116294959,1.110223024625157e-14,0.712176181176414,0.7022482865967135,0.009927894579700426,64.76378418030072,0.02372914159684078,2,2.775557561562891e-15,,812,Aipysurus laevis,2,2031.681078922612,0.01358301214181989
OG10948,0,najaNaja,0.06896857166622501,0.3342800920383189,7.377431998634165e-14,295.4278064153949,295.4013443458691,0.0264620695257205,60.39813436949407,0.06722893831975586,2,2.459143999544722e-14,,812,Terrestrial,1,0.1457713814826697,0.9562577411453952
OG10948,0,najaNaja,0.06896857166622501,0.3342800920383189,7.377431998634165e-14,295.4278064153949,295.4013443458691,0.0264620695257205,60.39813436949407,0.06722893831975586,2,2.459143999544722e-14,,812,Terrestrial,2,100000,0.04374225885460481
OG10965,0,pseudonajaTextilis,0.03040864699472466,1.072716339813655,1.905142710256769e-13,0.3410683970460908,0.3359532461164101,0.005115150929680705,59.07510922656729,0.03035534903168511,2,4.762856775641922e-14,,753,Terrestrial,1,0.5861677303392345,0.975335717395556
OG10965,0,pseudonajaTextilis,0.03040864699472466,1.072716339813655,1.905142710256769e-13,0.3410683970460908,0.3359532461164101,0.005115150929680705,59.07510922656729,0.03035534903168511,2,4.762856775641922e-14,,753,Terrestrial,2,1081.240180677137,0.02466428260444398
OG10989,0,aipysurusLaevis,0.0401059550915118,0.5737437234178884,0,80.32623442647002,80.31736404756013,0.008870378909886196,139.2890882919492,0.03970377909745156,2,0,,809,Aipysurus laevis,1,0.1260321874474006,0.9608824012033645
OG10989,0,aipysurusLaevis,0.0401059550915118,0.5737437234178884,0,80.32623442647002,80.31736404756013,0.008870378909886196,139.2890882919492,0.03970377909745156,2,0,,809,Aipysurus laevis,2,100000,0.03911759879663546
OG11043,0,najaNaja,0.1096401850278681,0.3057886677473791,0,1170.692793284454,1170.657495241256,0.03529804319813795,128.5412653923004,0.1048365858066949,2,0,,748,Terrestrial,1,0.02694128061019426,0.9092362177951674
OG11043,0,najaNaja,0.1096401850278681,0.3057886677473791,0,1170.692793284454,1170.657495241256,0.03529804319813795,128.5412653923004,0.1048365858066949,2,0,,748,Terrestrial,2,100000,0.09076378220483261
OG11053,0,aipysurusLaevis,0.02476578135874981,0.4838468217857044,1.301609797721426e-7,0.2792308554862795,0.2706641223599716,0.008566733126307926,32.24782098411652,0.02405251742537179,2,3.254024494303565e-8,,738,Aipysurus laevis,1,0.2643878033697869,0.9829421727797975
OG11053,0,aipysurusLaevis,0.02476578135874981,0.4838468217857044,1.301609797721426e-7,0.2792308554862795,0.2706641223599716,0.008566733126307926,32.24782098411652,0.02405251742537179,2,3.254024494303565e-8,,738,Aipysurus laevis,2,768.1178642883573,0.01705782722020255
OG11053,0,najaNaja,0.03573053493566143,0.3054011130240733,2.689715898996914e-4,0.08557045562593751,0.06658702896225313,0.01898342666368437,16.46534041991254,0.03480600948181538,2,8.965719663323046e-5,,738,Terrestrial,1,0.1897336295737792,0.9862811780277132
OG11053,0,najaNaja,0.03573053493566143,0.3054011130240733,2.689715898996914e-4,0.08557045562593751,0.06658702896225313,0.01898342666368437,16.46534041991254,0.03480600948181538,2,8.965719663323046e-5,,738,Terrestrial,2,94.49398647587546,0.0137188219722868
OG11060,0,pseudonajaTextilis,0.0240759485799986,0.4950963016081846,0,34.84836250200778,34.84143573673914,0.006926765268651708,79.217176123022,0.02382334232988315,2,0,,746,Terrestrial,1,0.06813813817457419,0.9782734731111484
OG11060,0,pseudonajaTextilis,0.0240759485799986,0.4950963016081846,0,34.84836250200778,34.84143573673914,0.006926765268651708,79.217176123022,0.02382334232988315,2,0,,746,Terrestrial,2,100000,0.02172652688885157
OG11091,0,aipysurusLaevis,0.029250310002255,0.2365554121843794,3.219646771412954e-14,74.01702776152348,74.00549635921223,0.01153140231123183,62.63501558063763,0.02916191603168707,2,8.049116928532385e-15,,748,Aipysurus laevis,1,0,0.9752981049510279
OG11091,0,aipysurusLaevis,0.029250310002255,0.2365554121843794,3.219646771412954e-14,74.01702776152348,74.00549635921223,0.01153140231123183,62.63501558063763,0.02916191603168707,2,8.049116928532385e-15,,748,Aipysurus laevis,2,100000,0.02470189504897213
OG11148,0,notechisScutatus,0.0357815619159061,0.4549077969592041,0,68.14579402055509,68.13880936108555,0.006984659469537519,110.2286273652562,0.03515637110729888,2,0,,734,Terrestrial,1,0.0409666204435307,0.9627471974812948
OG11148,0,notechisScutatus,0.0357815619159061,0.4549077969592041,0,68.14579402055509,68.13880936108555,0.006984659469537519,110.2286273652562,0.03515637110729888,2,0,,734,Terrestrial,2,100000,0.03725280251870522
OG11158,0,notechisScutatus,0.01915843592684561,0.7183115938953155,0,8.799216241447521,8.797442741230089,0.001773500217431362,102.0765519971319,0.01881772553385693,2,0,,729,Terrestrial,1,0.5664283460942583,0.981000575431865
OG11158,0,notechisScutatus,0.01915843592684561,0.7183115938953155,0,8.799216241447521,8.797442741230089,0.001773500217431362,102.0765519971319,0.01881772553385693,2,0,,729,Terrestrial,2,100000,0.01899942456813497
OG1119,0,notechisScutatus,0.01156124688685797,0.7083580699194456,0,5.890624520537399,5.888179417687479,0.00244510284991847,111.1903398004652,0.01153442721882153,2,0,,1963,Terrestrial,1,0.4116753168013193,0.9915161255032209
OG1119,0,notechisScutatus,0.01156124688685797,0.7083580699194456,0,5.890624520537399,5.888179417687479,0.00244510284991847,111.1903398004652,0.01153442721882153,2,0,,1963,Terrestrial,2,100000,0.00848387449677912
OG1121,0,pseudonajaTextilis,0.00629320074809414,0.1779215361844854,4.836293587828777e-10,0.01444838000629721,0.01054425415766047,0.003904125848636741,43.41608748361614,0.00644675083453069,2,1.209073396957194e-10,,2431,Terrestrial,1,0.04798422656031521,0.9944160521201663
OG1121,0,pseudonajaTextilis,0.00629320074809414,0.1779215361844854,4.836293587828777e-10,0.01444838000629721,0.01054425415766047,0.003904125848636741,43.41608748361614,0.00644675083453069,2,1.209073396957194e-10,,2431,Terrestrial,2,143.3233451536165,0.005583947879833739
OG11337,0,najaNaja,0.04621647391394881,0.1755343872139975,1.48558316359626e-6,0.575730546485014,0.5475024184118951,0.02822812807311906,27.39152297741748,0.04402507888645357,3,3.71395790899065e-7,,733,Terrestrial,1,0.0457334396716982,0.9600258962325928
OG11337,0,najaNaja,0.04621647391394881,0.1755343872139975,1.48558316359626e-6,0.575730546485014,0.5475024184118951,0.02822812807311906,27.39152297741748,0.04402507888645357,3,3.71395790899065e-7,,733,Terrestrial,2,1,0.01927922560385896
OG11337,0,najaNaja,0.04621647391394881,0.1755343872139975,1.48558316359626e-6,0.575730546485014,0.5475024184118951,0.02822812807311906,27.39152297741748,0.04402507888645357,3,3.71395790899065e-7,,733,Terrestrial,3,407.095406156711,0.02069487816354822
OG11376,0,aipysurusLaevis,0.02255968671300862,0.9175464680122529,6.439293542825908e-15,17.59180637104098,17.58754248796382,0.004263883077164539,65.80686058970241,0.02243046975396768,2,1.609823385706477e-15,,747,Aipysurus laevis,1,0.6267951024063338,0.9836255100559245
OG11376,0,aipysurusLaevis,0.02255968671300862,0.9175464680122529,6.439293542825908e-15,17.59180637104098,17.58754248796382,0.004263883077164539,65.80686058970241,0.02243046975396768,2,1.609823385706477e-15,,747,Aipysurus laevis,2,100000,0.01637448994407553
OG11376,0,najaNaja,0.03124811259058946,0.5630433806368388,1.410688232894586e-11,39.32340015397234,39.3136576661224,0.009742487849938688,49.90053840383644,0.03074379763371586,2,4.702294109648619e-12,,747,Terrestrial,1,0.4137208169523454,0.9839788148991118
OG11376,0,najaNaja,0.03124811259058946,0.5630433806368388,1.410688232894586e-11,39.32340015397234,39.3136576661224,0.009742487849938688,49.90053840383644,0.03074379763371586,2,4.702294109648619e-12,,747,Terrestrial,2,100000,0.01602118510088824
OG11379,0,aipysurusLaevis,0.02978490609118605,0.4833744835258972,0,36.86190202568321,36.85787846829483,0.004023557388378306,103.6023932793723,0.02967371077607341,2,0,,810,Aipysurus laevis,1,0.278997465726844,0.9677423290837195
OG11379,0,aipysurusLaevis,0.02978490609118605,0.4833744835258972,0,36.86190202568321,36.85787846829483,0.004023557388378306,103.6023932793723,0.02967371077607341,2,0,,810,Aipysurus laevis,2,100000,0.03225767091628051
OG11379,0,najaNaja,0.09880316781739952,0.5493330865827661,0,364.0489794176531,364.0370076346265,0.01197178302648384,207.1799606200184,0.09783875278334157,2,0,,810,Terrestrial,1,0.1754057759843103,0.8929147711356205
OG11379,0,najaNaja,0.09880316781739952,0.5493330865827661,0,364.0489794176531,364.0370076346265,0.01197178302648384,207.1799606200184,0.09783875278334157,2,0,,810,Terrestrial,2,100000,0.1070852288643795
OG11390,0,aipysurusLaevis,0.02151221266890065,0.5726655079987366,8.33266788902165e-12,0.2479474652968611,0.241920709041394,0.00602675625546719,51.52674892640789,0.02133349731959517,3,2.083166972255412e-12,,733,Aipysurus laevis,1,0,0.03988245305237777
OG11390,0,aipysurusLaevis,0.02151221266890065,0.5726655079987366,8.33266788902165e-12,0.2479474652968611,0.241920709041394,0.00602675625546719,51.52674892640789,0.02133349731959517,3,2.083166972255412e-12,,733,Aipysurus laevis,2,0.3527662801763466,0.9423381812348981
OG11390,0,aipysurusLaevis,0.02151221266890065,0.5726655079987366,8.33266788902165e-12,0.2479474652968611,0.241920709041394,0.00602675625546719,51.52674892640789,0.02133349731959517,3,2.083166972255412e-12,,733,Aipysurus laevis,3,943.3569920232142,0.01777936571272414
OG11453,0,notechisScutatus,0.01496234857012448,1.196422633876435,7.361865652644184e-7,0.03662211228206961,0.03419561615168136,0.00242649613038825,28.79153762803526,0.01501660719317869,3,1.840466413161046e-7,,730,Terrestrial,1,0,0.01173620639201723
OG11453,0,notechisScutatus,0.01496234857012448,1.196422633876435,7.361865652644184e-7,0.03662211228206961,0.03419561615168136,0.00242649613038825,28.79153762803526,0.01501660719317869,3,1.840466413161046e-7,,730,Terrestrial,2,0.7702725790648851,0.9766349059677901
OG11453,0,notechisScutatus,0.01496234857012448,1.196422633876435,7.361865652644184e-7,0.03662211228206961,0.03419561615168136,0.00242649613038825,28.79153762803526,0.01501660719317869,3,1.840466413161046e-7,,730,Terrestrial,3,351.9836035686479,0.01162888764019264
OG11457,0,aipysurusLaevis,0.02173182055176026,0.4084611147224059,4.440892098500626e-16,0.2460527784925943,0.2383512808770525,0.007701497615541811,71.31684756937193,0.02160088585892978,2,1.110223024625157e-16,,720,Aipysurus laevis,1,0.1381761807676148,0.9866436327901867
